pair,ep854_delivered_d_pose,pu2_live_d_pose,map_d_pose,map_pose_delta_vs_pu2_live,map_flips_vs_gt,map_flips_vs_live,sub_final_repaired,sub_final_d_pose_after_repair,sub_map_repair_repaired,sub_map_repair_d_pose_after_repair,ep854_k4_best_d_pose,ep854_k4_ratio_vs_bar,ep854_k4_envelope_status,ep854_best_k6_d_pose,ep854_best_k6_source,ep854_best_k8_d_pose,ep854_best_k8_source
292,71.0923080444336,0.00016570133448112756,0.07103698700666428,0.07087128567218315,787,444,False,0.00016570133448112756,False,0.07103698700666428,,,k4_envelope_not_measured_for_pair,,,,
293,38.825626373291016,0.00012703622633125633,0.010066105052828789,0.009939068826497532,983,398,False,0.00012703622633125633,False,0.010066105052828789,,,k4_envelope_not_measured_for_pair,,,,
294,33.345890045166016,0.000273884303169325,0.0002544659364502877,-1.9418366719037294e-05,792,425,False,0.000273884303169325,False,0.0002544659364502877,,,k4_envelope_not_measured_for_pair,,,,
295,6.89323091506958,0.0003212552110198885,0.03301713988184929,0.0326958846708294,1002,372,False,0.0003212552110198885,False,0.03301713988184929,,,k4_envelope_not_measured_for_pair,,,,
296,0.05033477768301964,0.00040392205119132996,0.0005102328141219914,0.00010631076293066144,924,445,False,0.00040392205119132996,False,0.0005102328141219914,,,k4_envelope_not_measured_for_pair,,,,
297,31.14125633239746,0.0003347572928760201,0.0028029915411025286,0.0024682342482265085,823,405,False,0.0003347572928760201,False,0.0028029915411025286,,,k4_envelope_not_measured_for_pair,,,,
298,5.2261223793029785,0.0002669389359652996,0.0007494953460991383,0.00048255641013383865,923,354,False,0.0002669389359652996,False,0.0007494953460991383,,,k4_envelope_not_measured_for_pair,,,,
299,162.07289123535156,0.0006037513958290219,0.6309376358985901,0.6303338845027611,938,438,False,0.0006037513958290219,False,0.6309376358985901,,,k4_envelope_not_measured_for_pair,,,,
300,0.17961078882217407,0.00117446668446064,0.20982082188129425,0.2086463551968336,876,403,False,0.00117446668446064,False,0.20982082188129425,,,k4_envelope_not_measured_for_pair,,,,
301,43.12058639526367,0.0010734469396993518,0.07489914447069168,0.07382569753099233,818,422,False,0.0010734469396993518,False,0.07489914447069168,,,k4_envelope_not_measured_for_pair,,,,
302,0.4123120605945587,0.0008543561561964452,0.014689206145703793,0.013834849989507347,1078,571,False,0.0008543561561964452,False,0.014689206145703793,,,k4_envelope_not_measured_for_pair,,,,
303,141.37197875976562,0.0004420291224960238,0.9549159407615662,0.9544739116390701,806,406,False,0.0004420291224960238,False,0.9549159407615662,,,k4_envelope_not_measured_for_pair,,,,
304,135.4481658935547,0.0010014204308390617,0.737794816493988,0.736793396063149,851,411,False,0.0010014204308390617,False,0.737794816493988,,,k4_envelope_not_measured_for_pair,,,,
305,2.061392068862915,0.0009702419047243893,0.15016552805900574,0.14919528615428135,1025,468,False,0.0009702419047243893,False,0.15016552805900574,,,k4_envelope_not_measured_for_pair,,,,
306,13.381424903869629,0.00015798523963894695,0.4040822982788086,0.40392431303916965,956,512,False,0.00015798523963894695,False,0.4040822982788086,,,k4_envelope_not_measured_for_pair,,,,
307,4.091686725616455,0.0009939189767464995,0.023488787934184074,0.022494868957437575,965,470,False,0.0009939189767464995,False,0.023488787934184074,,,k4_envelope_not_measured_for_pair,,,,
308,3.4904918670654297,0.0006443228921853006,0.0033679271582514048,0.002723604266066104,802,364,False,0.0006443228921853006,False,0.0033679271582514048,,,k4_envelope_not_measured_for_pair,,,,
309,35.31587600708008,0.0009283375111408532,0.00910182949155569,0.008173491980414838,782,358,False,0.0009283375111408532,False,0.00910182949155569,,,k4_envelope_not_measured_for_pair,,,,
310,3.9956624507904053,0.0013590281596407294,0.043379414826631546,0.04202038666699082,953,443,False,0.0013590281596407294,False,0.043379414826631546,,,k4_envelope_not_measured_for_pair,,,,
311,47.81547927856445,0.00039385122363455594,0.04481078311800957,0.04441693189437501,974,426,False,0.00039385122363455594,False,0.04481078311800957,,,k4_envelope_not_measured_for_pair,,,,
312,161.32786560058594,0.00035294005647301674,0.11507215350866318,0.11471921345219016,964,494,False,0.00035294005647301674,False,0.11507215350866318,,,k4_envelope_not_measured_for_pair,,,,
313,82.51705169677734,0.0009183771326206625,0.05183769762516022,0.050919320492539555,809,405,False,0.0009183771326206625,False,0.05183769762516022,,,k4_envelope_not_measured_for_pair,,,,
314,9.550536155700684,0.00030291121220216155,0.005059877876192331,0.00475696666399017,905,398,False,0.00030291121220216155,False,0.005059877876192331,,,k4_envelope_not_measured_for_pair,,,,
315,0.07901675999164581,0.0016215372597798705,0.032424524426460266,0.030802987166680396,1090,508,False,0.0016215372597798705,False,0.032424524426460266,,,k4_envelope_not_measured_for_pair,,,,
316,12.307655334472656,0.0004635470686480403,0.06578605622053146,0.06532250915188342,1053,542,False,0.0004635470686480403,False,0.06578605622053146,,,k4_envelope_not_measured_for_pair,,,,
317,2.2105846405029297,0.0008215444977395236,0.033877719193696976,0.03305617469595745,1110,561,False,0.0008215444977395236,False,0.033877719193696976,,,k4_envelope_not_measured_for_pair,,,,
318,7.917581081390381,0.00043178044143132865,0.000687197782099247,0.0002554173406679183,1072,582,False,0.00043178044143132865,False,0.000687197782099247,,,k4_envelope_not_measured_for_pair,,,,
319,15.093596458435059,0.0004035108722746372,0.06984736025333405,0.06944384938105941,1052,543,False,0.0004035108722746372,False,0.06984736025333405,,,k4_envelope_not_measured_for_pair,,,,
320,2.883280038833618,0.0003431290097068995,0.5568558573722839,0.556512728362577,918,482,False,0.0003431290097068995,False,0.5568558573722839,,,k4_envelope_not_measured_for_pair,,,,
321,164.60812377929688,0.0017586640315130353,0.007938021793961525,0.00617935776244849,966,533,False,0.0017586640315130353,False,0.007938021793961525,,,k4_envelope_not_measured_for_pair,,,,
322,176.1837921142578,0.0009937171125784516,0.0031117687467485666,0.002118051634170115,813,420,False,0.0009937171125784516,False,0.0031117687467485666,,,k4_envelope_not_measured_for_pair,,,,
323,4.576345920562744,0.0008776578470133245,0.0670638307929039,0.06618617294589058,870,413,False,0.0008776578470133245,False,0.0670638307929039,,,k4_envelope_not_measured_for_pair,,,,
324,7.944805145263672,0.0008461556280963123,0.13477475941181183,0.13392860378371552,888,404,False,0.0008461556280963123,False,0.13477475941181183,,,k4_envelope_not_measured_for_pair,,,,
325,1.1244670152664185,0.0006806938326917589,0.0008381916559301317,0.0001574978232383728,996,495,False,0.0006806938326917589,False,0.0008381916559301317,,,k4_envelope_not_measured_for_pair,,,,
326,0.7331101298332214,0.0005586848710663617,0.05326058343052864,0.05270189855946228,952,495,False,0.0005586848710663617,False,0.05326058343052864,,,k4_envelope_not_measured_for_pair,,,,
327,22.86712074279785,0.00032108358573168516,0.006599906831979752,0.006278823246248066,778,339,False,0.00032108358573168516,False,0.006599906831979752,,,k4_envelope_not_measured_for_pair,0.00038348519592545927,ext_b,,
328,0.7379035353660583,0.0009327156003564596,0.008943558670580387,0.008010843070223927,925,455,False,0.0009327156003564596,False,0.008943558670580387,,,k4_envelope_not_measured_for_pair,,,,
329,52.681209564208984,0.000793874089140445,0.07935789972543716,0.07856402563629672,875,459,False,0.000793874089140445,False,0.07935789972543716,,,k4_envelope_not_measured_for_pair,,,,
330,1.410781979560852,0.0006790888146497309,0.0015773647464811802,0.0008982759318314493,1109,512,False,0.0006790888146497309,False,0.0015773647464811802,,,k4_envelope_not_measured_for_pair,,,,
331,1.0323562622070312,0.0004240693524479866,0.0013484763912856579,0.0009244070388376713,824,464,False,0.0004240693524479866,False,0.0013484763912856579,,,k4_envelope_not_measured_for_pair,,,,
332,174.9534912109375,0.0002614304539747536,0.1827685385942459,0.18250710814027116,868,490,False,0.0002614304539747536,False,0.1827685385942459,,,k4_envelope_not_measured_for_pair,,,,
333,60.177181243896484,0.00032494941842742264,0.02285597287118435,0.022531023452756926,709,460,False,0.00032494941842742264,False,0.02285597287118435,,,k4_envelope_not_measured_for_pair,,,,
334,6.189596652984619,0.00022295549570117146,0.2588476538658142,0.25862469837011304,978,485,False,0.00022295549570117146,False,0.2588476538658142,,,k4_envelope_not_measured_for_pair,,,,
335,0.4632314145565033,0.00047612495836801827,0.0005402881652116776,6.416320684365928e-05,928,485,False,0.00047612495836801827,False,0.0005402881652116776,,,k4_envelope_not_measured_for_pair,,,,
336,15.262154579162598,0.001253719674423337,0.12636123597621918,0.12510751630179584,796,387,False,0.001253719674423337,False,0.12636123597621918,,,k4_envelope_not_measured_for_pair,,,,
337,151.7115020751953,0.000282310793409124,1.5581575632095337,1.5578752524161246,693,338,False,0.000282310793409124,False,1.5581575632095337,,,k4_envelope_not_measured_for_pair,,,,
338,6.419986724853516,0.0003815866948571056,0.002780553186312318,0.0023989664914552122,773,383,False,0.0003815866948571056,False,0.002780553186312318,,,k4_envelope_not_measured_for_pair,,,,
339,10.521137237548828,0.00026044718106277287,0.023538654670119286,0.023278207489056513,841,548,False,0.00026044718106277287,False,0.023538654670119286,,,k4_envelope_not_measured_for_pair,,,,
340,0.769021213054657,0.00026879398501478136,0.0009573910501785576,0.0006885970651637763,782,397,False,0.00026879398501478136,False,0.0009573910501785576,,,k4_envelope_not_measured_for_pair,,,,
341,50.859283447265625,0.00028586536063812673,0.07351414859294891,0.07322828323231079,939,402,False,0.00028586536063812673,False,0.07351414859294891,,,k4_envelope_not_measured_for_pair,,,,
342,0.7629663348197937,1.4458836631092709e-05,0.001996417995542288,0.001981959158911195,959,454,False,1.4458836631092709e-05,False,0.001996417995542288,0.0005458751111291349,0.19672655888964188,within_k4_envelope_measured,,,,
343,33.53452682495117,5.32825943082571e-05,0.024479037150740623,0.024425754556432366,827,394,False,5.32825943082571e-05,False,0.024479037150740623,,,k4_envelope_not_measured_for_pair,,,,
344,28.669395446777344,0.00025190311134792864,0.012089136056602001,0.011837232945254073,807,359,False,0.00025190311134792864,False,0.012089136056602001,,,k4_envelope_not_measured_for_pair,,,,
345,23.167238235473633,0.0006627209950238466,0.003108365461230278,0.0024456444662064314,779,378,False,0.0006627209950238466,False,0.003108365461230278,,,k4_envelope_not_measured_for_pair,,,,
346,14.872485160827637,8.039747626753524e-05,0.01621468923985958,0.016134291763592046,786,333,False,8.039747626753524e-05,False,0.01621468923985958,,,k4_envelope_not_measured_for_pair,,,,
347,0.2100222259759903,0.0005679805180989206,0.0008099257829599082,0.00024194526486098766,928,463,False,0.0005679805180989206,False,0.0008099257829599082,,,k4_envelope_not_measured_for_pair,,,,
348,0.591854453086853,0.0004915748722851276,0.006016333121806383,0.0055247582495212555,898,449,False,0.0004915748722851276,False,0.006016333121806383,,,k4_envelope_not_measured_for_pair,,,,
349,8.961104393005371,0.000300292536849156,0.047112688422203064,0.04681239588535391,826,400,False,0.000300292536849156,False,0.047112688422203064,,,k4_envelope_not_measured_for_pair,,,,
350,52.85072708129883,0.00018366823496762663,0.4198264181613922,0.4196427499264246,763,391,False,0.00018366823496762663,False,0.4198264181613922,,,k4_envelope_not_measured_for_pair,,,,
351,0.8751494884490967,0.0007892565336078405,0.07298813760280609,0.07219888106919825,710,365,False,0.0007892565336078405,False,0.07298813760280609,,,k4_envelope_not_measured_for_pair,,,,
352,31.333574295043945,0.0002645312633831054,0.04969506338238716,0.049430532119004056,940,519,False,0.0002645312633831054,False,0.04969506338238716,,,k4_envelope_not_measured_for_pair,,,,
353,1.2968276739120483,0.0005705087096430361,0.012363285757601261,0.011792777047958225,756,304,False,0.0005705087096430361,False,0.012363285757601261,,,k4_envelope_not_measured_for_pair,,,,
354,51.326473236083984,0.0002343937667319551,0.554725706577301,0.5544913128105691,800,356,False,0.0002343937667319551,False,0.554725706577301,,,k4_envelope_not_measured_for_pair,,,,
355,4.562114715576172,0.00030026710010133684,0.014278989285230637,0.0139787221851293,809,391,False,0.00030026710010133684,False,0.014278989285230637,,,k4_envelope_not_measured_for_pair,,,,
356,120.45392608642578,0.00012642053479794413,0.0769345834851265,0.07680816295032855,818,459,False,0.00012642053479794413,False,0.0769345834851265,,,k4_envelope_not_measured_for_pair,,,,
357,5.747514724731445,0.00019025125948246568,0.014698603190481663,0.014508351930999197,989,423,False,0.00019025125948246568,False,0.014698603190481663,,,k4_envelope_not_measured_for_pair,,,,
358,3.944208860397339,0.0005975443636998534,0.05418172478675842,0.05358418042305857,854,394,False,0.0005975443636998534,False,0.05418172478675842,,,k4_envelope_not_measured_for_pair,,,,
359,3.9400689601898193,0.0010634370846673846,0.015547356568276882,0.014483919483609498,833,435,False,0.0010634370846673846,False,0.015547356568276882,,,k4_envelope_not_measured_for_pair,,,,
360,90.41265869140625,0.0005369758000597358,0.020184332504868507,0.01964735670480877,872,358,False,0.0005369758000597358,False,0.020184332504868507,,,k4_envelope_not_measured_for_pair,,,,
361,154.6687774658203,4.128633008804172e-05,0.062474459409713745,0.0624331730796257,848,445,False,4.128633008804172e-05,False,0.062474459409713745,,,k4_envelope_not_measured_for_pair,,,,
362,38.7131233215332,0.0001171193944173865,0.736929178237915,0.7368120588434977,903,408,False,0.0001171193944173865,False,0.736929178237915,,,k4_envelope_not_measured_for_pair,,,,
363,148.23687744140625,0.00032586054294370115,0.3475698232650757,0.347243962722132,776,382,False,0.00032586054294370115,False,0.3475698232650757,,,k4_envelope_not_measured_for_pair,,,,
364,30.202096939086914,0.0004674269584938884,0.05236518755555153,0.05189776059705764,716,468,False,0.0004674269584938884,False,0.05236518755555153,,,k4_envelope_not_measured_for_pair,,,,
365,15.25415325164795,0.0009897559648379683,0.0638158917427063,0.06282613577786833,736,374,False,0.0009897559648379683,False,0.0638158917427063,,,k4_envelope_not_measured_for_pair,,,,
366,5.171971797943115,0.00018893212836701423,0.019737521186470985,0.01954858905810397,958,469,False,0.00018893212836701423,False,0.019737521186470985,,,k4_envelope_not_measured_for_pair,,,,
367,3.926643133163452,0.0008915041107684374,0.06021304056048393,0.059321536449715495,924,407,False,0.0008915041107684374,False,0.06021304056048393,,,k4_envelope_not_measured_for_pair,,,,
368,59.811859130859375,0.0009082222240976989,0.018304722383618355,0.017396500159520656,796,371,False,0.0009082222240976989,False,0.018304722383618355,,,k4_envelope_not_measured_for_pair,,,,
369,5.752943515777588,0.001347710844129324,0.21712273359298706,0.21577502274885774,746,411,False,0.001347710844129324,False,0.21712273359298706,,,k4_envelope_not_measured_for_pair,,,,
370,133.7355194091797,0.0008135400130413473,0.10228527337312698,0.10147173336008564,863,536,False,0.0008135400130413473,False,0.10228527337312698,,,k4_envelope_not_measured_for_pair,,,,
371,127.81292724609375,0.0009850496426224709,0.4811185300350189,0.48013348039239645,990,449,False,0.0009850496426224709,False,0.4811185300350189,,,k4_envelope_not_measured_for_pair,,,,
372,119.18924713134766,0.0005996193503960967,0.009210227988660336,0.008610608638264239,919,357,False,0.0005996193503960967,False,0.009210227988660336,,,k4_envelope_not_measured_for_pair,,,,
373,34.53266906738281,0.001065080869011581,0.08321861922740936,0.08215353835839778,922,553,False,0.001065080869011581,False,0.08321861922740936,,,k4_envelope_not_measured_for_pair,,,,
374,111.6488037109375,0.00016912480350583792,0.0004957816563546658,0.00032665685284882784,738,398,False,0.00016912480350583792,False,0.0004957816563546658,,,k4_envelope_not_measured_for_pair,,,,
375,149.1630401611328,0.0003833510272670537,0.04490160569548607,0.044518254668219015,808,358,False,0.0003833510272670537,False,0.04490160569548607,,,k4_envelope_not_measured_for_pair,,,,
376,32.82884216308594,0.0011571506038308144,0.02287064492702484,0.021713494323194027,935,413,False,0.0011571506038308144,False,0.02287064492702484,,,k4_envelope_not_measured_for_pair,,,,
377,1.729211688041687,0.00035654858220368624,0.022216809913516045,0.02186026133131236,778,390,False,0.00035654858220368624,False,0.022216809913516045,,,k4_envelope_not_measured_for_pair,,,,
378,98.4813003540039,0.001461583306081593,0.04054811969399452,0.03908653638791293,823,468,False,0.001461583306081593,False,0.04054811969399452,,,k4_envelope_not_measured_for_pair,,,,
379,136.09645080566406,0.00044516168418340385,0.2435389757156372,0.2430938140314538,966,559,False,0.00044516168418340385,False,0.2435389757156372,,,k4_envelope_not_measured_for_pair,,,,
380,41.82167053222656,9.834643424255773e-05,0.02009911648929119,0.020000770055048633,827,416,False,9.834643424255773e-05,False,0.02009911648929119,,,k4_envelope_not_measured_for_pair,,,,
381,3.0823261737823486,0.00048259610775858164,0.03644857555627823,0.03596597944851965,848,475,False,0.00048259610775858164,False,0.03644857555627823,,,k4_envelope_not_measured_for_pair,,,,
382,1.5795246362686157,0.0006394307711161673,0.0029587543103843927,0.0023193235392682254,696,365,False,0.0006394307711161673,False,0.0029587543103843927,,,k4_envelope_not_measured_for_pair,,,,
383,47.808040618896484,0.00012433451774995774,0.8973492980003357,0.8972249634825857,936,358,False,0.00012433451774995774,False,0.8973492980003357,,,k4_envelope_not_measured_for_pair,,,,
384,147.1743621826172,0.0002454288478475064,0.021324532106518745,0.02107910325867124,882,422,False,0.0002454288478475064,False,0.021324532106518745,,,k4_envelope_not_measured_for_pair,,,,
385,7.124409198760986,0.0009184153168462217,0.045720186084508896,0.044801770767662674,980,475,False,0.0009184153168462217,False,0.045720186084508896,,,k4_envelope_not_measured_for_pair,,,,
386,0.44464239478111267,0.0006343723507598042,0.03791171684861183,0.03727734449785203,822,353,False,0.0006343723507598042,False,0.03791171684861183,,,k4_envelope_not_measured_for_pair,,,,
387,7.119638919830322,0.0014906576834619045,0.02894529514014721,0.027454637456685305,834,369,False,0.0014906576834619045,False,0.02894529514014721,,,k4_envelope_not_measured_for_pair,,,,
388,149.2264862060547,0.00039517079130746424,0.001573622110299766,0.0011784513189923018,942,417,False,0.00039517079130746424,False,0.001573622110299766,,,k4_envelope_not_measured_for_pair,,,,
389,24.514787673950195,0.0002803815295919776,0.006633981596678495,0.006353600067086518,844,421,False,0.0002803815295919776,False,0.006633981596678495,,,k4_envelope_not_measured_for_pair,,,,
390,81.7347640991211,0.0004547074204310775,0.3342449367046356,0.33379022928420454,910,357,False,0.0004547074204310775,False,0.3342449367046356,,,k4_envelope_not_measured_for_pair,,,,
391,157.3153839111328,0.0027309490833431482,0.5645778775215149,0.5618469284381717,954,432,False,0.0027309490833431482,False,0.5645778775215149,,,k4_envelope_not_measured_for_pair,,,,
392,9.395562171936035,0.0001854885631473735,0.0005311280256137252,0.0003456394624663517,931,533,False,0.0001854885631473735,False,0.0005311280256137252,,,k4_envelope_not_measured_for_pair,,,,
393,27.652061462402344,0.00010954013123409823,0.11447187513113022,0.11436233499989612,785,342,False,0.00010954013123409823,False,0.11447187513113022,,,k4_envelope_not_measured_for_pair,,,,
394,90.4808349609375,0.00010339612344978377,0.0008649338851682842,0.0007615377617185004,945,419,False,0.00010339612344978377,False,0.0008649338851682842,,,k4_envelope_not_measured_for_pair,,,,
395,0.5700290203094482,0.000917169323656708,0.012650134973227978,0.01173296564957127,888,465,False,0.000917169323656708,False,0.012650134973227978,,,k4_envelope_not_measured_for_pair,,,,
396,0.8390255570411682,0.0018438189290463924,0.011195034720003605,0.009351215790957212,827,416,False,0.0018438189290463924,False,0.011195034720003605,,,k4_envelope_not_measured_for_pair,,,,
397,34.16633987426758,0.00022111211728770286,0.0035597747191786766,0.0033386626018909737,923,536,False,0.00022111211728770286,False,0.0035597747191786766,,,k4_envelope_not_measured_for_pair,,,,
398,29.72296142578125,0.00025972866569645703,0.0006724009290337563,0.00041267226333729923,903,364,False,0.00025972866569645703,False,0.0006724009290337563,,,k4_envelope_not_measured_for_pair,,,,
399,0.2209845632314682,0.0006771527114324272,0.009871161542832851,0.009194008831400424,1093,613,False,0.0006771527114324272,False,0.009871161542832851,,,k4_envelope_not_measured_for_pair,,,,
400,1.6516051292419434,0.0004342511238064617,0.02317674458026886,0.022742493456462398,906,402,False,0.0004342511238064617,False,0.02317674458026886,,,k4_envelope_not_measured_for_pair,,,,
401,3.43261456489563,0.0008285643998533487,0.08388978242874146,0.0830612180288881,873,434,False,0.0008285643998533487,False,0.08388978242874146,,,k4_envelope_not_measured_for_pair,,,,
402,55.63564682006836,0.00033096803235821426,0.026287727057933807,0.025956759025575593,885,396,False,0.00033096803235821426,False,0.026287727057933807,,,k4_envelope_not_measured_for_pair,,,,
403,51.36703872680664,0.0002658836601767689,0.011174376122653484,0.010908492462476715,877,354,False,0.0002658836601767689,False,0.011174376122653484,,,k4_envelope_not_measured_for_pair,,,,
404,39.08400344848633,0.0011492078192532063,6.199947357177734,6.198798149358481,830,418,False,0.0011492078192532063,False,6.199947357177734,,,k4_envelope_not_measured_for_pair,,,,
405,142.4759521484375,0.00025269799516536295,0.012536241672933102,0.012283543677767739,863,522,False,0.00025269799516536295,False,0.012536241672933102,,,k4_envelope_not_measured_for_pair,,,,
406,1.8326635360717773,0.0012998522724956274,0.03288153186440468,0.03158167959190905,1028,442,False,0.0012998522724956274,False,0.03288153186440468,,,k4_envelope_not_measured_for_pair,0.0008468940504826605,ext_a,,
407,0.46547481417655945,0.0003162370703648776,0.01631299965083599,0.015996762580471113,953,468,False,0.0003162370703648776,False,0.01631299965083599,,,k4_envelope_not_measured_for_pair,,,,
408,2.4933559894561768,0.0011153218802064657,0.0012148477835580707,9.952590335160494e-05,1113,547,False,0.0011153218802064657,False,0.0012148477835580707,,,k4_envelope_not_measured_for_pair,,,,
409,0.00932158064097166,0.0010988928843289614,0.24138177931308746,0.2402828864287585,1005,398,False,0.0010988928843289614,False,0.24138177931308746,,,k4_envelope_not_measured_for_pair,,,,
410,99.15666961669922,0.0006473998073488474,0.02137022279202938,0.020722822984680533,988,403,False,0.0006473998073488474,False,0.02137022279202938,,,k4_envelope_not_measured_for_pair,,,,
411,146.78103637695312,0.001142296358011663,0.4425094425678253,0.44136714620981365,975,410,False,0.001142296358011663,False,0.4425094425678253,,,k4_envelope_not_measured_for_pair,,,,
412,0.5951646566390991,0.001041741343215108,0.0035757252480834723,0.0025339839048683643,713,351,False,0.001041741343215108,False,0.0035757252480834723,,,k4_envelope_not_measured_for_pair,,,,
413,0.9384410977363586,0.0011836440535262227,0.0032965608406811953,0.0021129167871549726,852,379,False,0.0011836440535262227,False,0.0032965608406811953,,,k4_envelope_not_measured_for_pair,,,,
414,0.22943617403507233,0.0007952434825710952,0.008959292434155941,0.008164048951584846,870,482,False,0.0007952434825710952,False,0.008959292434155941,,,k4_envelope_not_measured_for_pair,0.0003647583071142435,ext_a,,
415,20.073694229125977,0.00042352042510174215,0.2682325839996338,0.26780906357453205,880,501,False,0.00042352042510174215,False,0.2682325839996338,,,k4_envelope_not_measured_for_pair,,,,
416,0.5564581751823425,0.00010875932639464736,0.6150388121604919,0.6149300528340973,819,479,False,0.00010875932639464736,False,0.6150388121604919,,,k4_envelope_not_measured_for_pair,,,,
417,1.1562919616699219,0.0002904950233642012,0.11021675914525986,0.10992626412189566,1151,554,False,0.0002904950233642012,False,0.11021675914525986,,,k4_envelope_not_measured_for_pair,,,,
418,19.163637161254883,0.0013051104033365846,0.011222551576793194,0.00991744117345661,1037,483,False,0.0013051104033365846,False,0.011222551576793194,,,k4_envelope_not_measured_for_pair,,,,
419,1.7168364524841309,0.0005666330689564347,0.04620657488703728,0.04563994181808084,894,449,False,0.0005666330689564347,False,0.04620657488703728,,,k4_envelope_not_measured_for_pair,,,,
420,155.75509643554688,0.0018356508808210492,0.6228163838386536,0.6209807329578325,1117,521,False,0.0018356508808210492,False,0.6228163838386536,,,k4_envelope_not_measured_for_pair,0.0015233095036819577,ext_b,,
421,1.0658494234085083,0.001632892177440226,0.08108234405517578,0.07944945187773556,832,373,False,0.001632892177440226,False,0.08108234405517578,,,k4_envelope_not_measured_for_pair,,,,
422,93.36052703857422,0.001032623345963657,7.441520690917969,7.440488067572005,920,438,False,0.001032623345963657,False,7.441520690917969,,,k4_envelope_not_measured_for_pair,,,,
423,0.6454445719718933,0.0018699754728004336,0.014182079583406448,0.012312104110606015,893,461,False,0.0018699754728004336,False,0.014182079583406448,,,k4_envelope_not_measured_for_pair,,,,
424,151.2486114501953,0.0014336922904476523,0.24853289127349854,0.24709919898305088,764,379,False,0.0014336922904476523,False,0.24853289127349854,,,k4_envelope_not_measured_for_pair,,,,
425,1.6599630117416382,0.0013698120601475239,0.2159052938222885,0.214535481762141,719,346,False,0.0013698120601475239,False,0.2159052938222885,,,k4_envelope_not_measured_for_pair,,,,
426,55.0409049987793,0.001578354393132031,0.002691105240955949,0.0011127508478239179,833,456,False,0.001578354393132031,False,0.002691105240955949,,,k4_envelope_not_measured_for_pair,,,,
427,94.33283233642578,0.0011623094324022532,0.16194932162761688,0.16078701219521463,897,504,False,0.0011623094324022532,False,0.16194932162761688,,,k4_envelope_not_measured_for_pair,,,,
428,153.87503051757812,0.00048342885565944016,0.2845156788825989,0.28403225002693944,977,532,False,0.00048342885565944016,False,0.2845156788825989,,,k4_envelope_not_measured_for_pair,0.0004417354066390544,ext_b,,
429,1.1918857097625732,0.0016084583476185799,0.013211729936301708,0.011603271588683128,912,488,False,0.0016084583476185799,False,0.013211729936301708,,,k4_envelope_not_measured_for_pair,,,,
430,132.32627868652344,0.0013081446522846818,0.08143524080514908,0.0801270961528644,822,439,False,0.0013081446522846818,False,0.08143524080514908,,,k4_envelope_not_measured_for_pair,,,,
431,153.08583068847656,0.0008937764796428382,0.29600992798805237,0.29511615150840953,868,460,False,0.0008937764796428382,False,0.29600992798805237,,,k4_envelope_not_measured_for_pair,,,,
432,0.25178420543670654,0.0008599183056503534,0.04372037574648857,0.04286045744083822,967,516,False,0.0008599183056503534,False,0.04372037574648857,,,k4_envelope_not_measured_for_pair,,,,
433,27.405813217163086,0.0009244160610251129,0.004640638362616301,0.0037162223015911877,800,327,False,0.0009244160610251129,False,0.004640638362616301,,,k4_envelope_not_measured_for_pair,,,,
434,159.41343688964844,0.0014075724175199866,0.05695424973964691,0.055546677322126925,910,374,False,0.0014075724175199866,False,0.05695424973964691,,,k4_envelope_not_measured_for_pair,,,,
435,2.1198935508728027,0.0020054520573467016,0.5190660953521729,0.5170606432948261,821,418,False,0.0020054520573467016,False,0.5190660953521729,,,k4_envelope_not_measured_for_pair,,,,
436,144.1730194091797,0.0007198883686214685,0.08883578330278397,0.0881158949341625,819,418,False,0.0007198883686214685,False,0.08883578330278397,,,k4_envelope_not_measured_for_pair,,,,
437,3.4101057052612305,0.0009650734136812389,0.002428783569484949,0.0014637101558037102,809,371,False,0.0009650734136812389,False,0.002428783569484949,,,k4_envelope_not_measured_for_pair,,,,
438,154.67276000976562,0.00047972306492738426,0.2928532361984253,0.2923735131334979,1055,450,False,0.00047972306492738426,False,0.2928532361984253,,,k4_envelope_not_measured_for_pair,,,,
439,26.798131942749023,0.001189546543173492,0.4057881534099579,0.4045986068667844,869,409,False,0.001189546543173492,False,0.4057881534099579,,,k4_envelope_not_measured_for_pair,,,,
440,78.2122802734375,0.001335509936325252,0.005737041588872671,0.004401531652547419,1197,448,False,0.001335509936325252,False,0.005737041588872671,,,k4_envelope_not_measured_for_pair,,,,
441,3.7894370555877686,0.0021098461002111435,0.002996755763888359,0.0008869096636772156,930,495,False,0.0021098461002111435,False,0.002996755763888359,,,k4_envelope_not_measured_for_pair,0.001395488972775638,ext_a,,
442,5.371965408325195,0.0009329102467745543,0.0008225443889386952,-0.00011036585783585906,1241,511,False,0.0009329102467745543,False,0.0008225443889386952,,,k4_envelope_not_measured_for_pair,,,,
443,2.901414155960083,0.0017102346755564213,0.011944408528506756,0.010234173852950335,889,479,False,0.0017102346755564213,False,0.011944408528506756,,,k4_envelope_not_measured_for_pair,,,,
444,1.0873626470565796,0.0012157873716205359,0.06230565533041954,0.061089867958799005,865,362,False,0.0012157873716205359,False,0.06230565533041954,,,k4_envelope_not_measured_for_pair,,,,
445,169.09979248046875,0.001295599271543324,0.004712346475571394,0.00341674720402807,1025,677,False,0.001295599271543324,False,0.004712346475571394,,,k4_envelope_not_measured_for_pair,,,,
